Player Name,Season Start Year,Position,Age,Team,Games Played,Minutes Played,Player Efficiency Rating,True Shooting Percentage,3-Point Attempt Rate,Free Throw Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Win Shares,Defensive Win Shares,Total Win Shares,Win Shares Per 48 Minutes,Offensive Box Plus/Minus,Defensive Box Plus/Minus,Box Plus/Minus,Value Over Replacement Player,College,Country,Draft Year,Draft Round,Draft Number,Combine Year,Combine Position,Body Fat Percentage,Hand Length (cm),Hand Width (cm),Height Without Shoes (cm),Height With Shoes (cm),Standing Reach (cm),Weight (lbs),Wingspan
Nicolas Batum,2021,PF,33,LAC,59,1462,13.5,0.608,0.698,0.098,2.2,15.8,9.2,9.7,1.9,2.4,9,13.3,1.6,2.1,3.7,0.123,0.5,1.8,2.3,1.6,None,France,2008,1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicolas Batum,2022,PF,34,LAC,63,1390,10.9,0.585,0.815,0.134,4.5,16.4,10.5,8.8,1.5,2.6,12,11.8,1.1,1.6,2.7,0.095,-1,1.3,0.2,0.8,None,France,2008,1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nigel Williams-Goss,2019,PG,25,UTA,10,50,8.1,0.415,0.438,0.125,4.6,8.5,6.6,16.4,2.9,1.7,15.1,17.4,-0.1,0.1,0,0.017,-5.2,1.3,-3.9,0,Gonzaga,USA,2017,2,55,2017,PG,5.6,22.225,23.495,186.69,190.5,251.46,190.2,201.295
Nik Stauskas,2014,SG,21,SAC,73,1127,7.5,0.492,0.503,0.216,1.1,7.5,4.4,9,0.9,1.2,11,14.2,0.3,0.2,0.5,0.021,-2.4,-1,-3.3,-0.4,Michigan,Canada,2014,1,8,2014,SG,12.05,21.59,21.59,196.215,199.39,259.08,206.9,202.565
Nik Stauskas,2015,SG,22,PHI,73,1809,9.2,0.517,0.596,0.217,1.3,10,5.5,12,1.2,0.8,13.6,16.7,0,0.5,0.5,0.012,-2.3,-1.5,-3.8,-0.8,Michigan,Canada,2014,1,8,2014,SG,12.05,21.59,21.59,196.215,199.39,259.08,206.9,202.565
Nik Stauskas,2016,SG,23,PHI,80,2188,9,0.54,0.566,0.237,1.1,10.3,5.7,12.9,1,1.2,15.5,16.4,0.1,1.4,1.4,0.031,-2.1,-0.8,-2.8,-0.5,Michigan,Canada,2014,1,8,2014,SG,12.05,21.59,21.59,196.215,199.39,259.08,206.9,202.565
Nik Stauskas,2017,SG,24,TOT,41,523,9,0.543,0.649,0.188,0.8,12.3,6.5,11.1,0.8,0.6,13.5,15.9,0.1,0.3,0.3,0.031,-1.3,-1,-2.3,-0.1,Michigan,Canada,2014,1,8,2014,SG,12.05,21.59,21.59,196.215,199.39,259.08,206.9,202.565
Nik Stauskas,2017,SG,24,PHI,6,45,0.9,0.41,0.25,0.5,0,2.3,1.2,2.7,4.3,0,45,8.4,-0.1,0.1,0,-0.044,-8.2,2.3,-5.9,0,Michigan,Canada,2014,1,8,2014,SG,12.05,21.59,21.59,196.215,199.39,259.08,206.9,202.565
Nik Stauskas,2017,SG,24,BRK,35,478,9.8,0.547,0.66,0.18,0.9,13.2,7,11.9,0.5,0.6,12,16.7,0.2,0.2,0.4,0.038,-0.6,-1.3,-2,0,Michigan,Canada,2014,1,8,2014,SG,12.05,21.59,21.59,196.215,199.39,259.08,206.9,202.565
Nik Stauskas,2018,SG,25,TOT,68,1015,10.9,0.545,0.556,0.189,1.9,11.7,6.8,11.1,1,0.6,12.2,17.6,0.6,0.5,1.1,0.052,-0.7,-1.2,-1.9,0,Michigan,Canada,2014,1,8,2014,SG,12.05,21.59,21.59,196.215,199.39,259.08,206.9,202.565
Nik Stauskas,2018,SG,25,POR,44,673,10.8,0.545,0.546,0.157,1.6,10.8,6.3,12.6,1,0.5,14,17.9,0.3,0.4,0.8,0.055,-0.9,-0.8,-1.6,0.1,Michigan,Canada,2014,1,8,2014,SG,12.05,21.59,21.59,196.215,199.39,259.08,206.9,202.565
Nik Stauskas,2018,SG,25,CLE,24,342,11.3,0.544,0.578,0.257,2.5,13.2,7.6,8,1,0.8,8.3,16.9,0.3,0,0.3,0.046,-0.5,-2.1,-2.5,0,Michigan,Canada,2014,1,8,2014,SG,12.05,21.59,21.59,196.215,199.39,259.08,206.9,202.565
Nik Stauskas,2021,SG,28,TOT,8,39,10.5,0.541,0.714,0.429,3,5.7,4.4,7.3,0,0,5.7,20,0,0,0.1,0.078,-0.9,-2.7,-3.6,0,Michigan,Canada,2014,1,8,2014,SG,12.05,21.59,21.59,196.215,199.39,259.08,206.9,202.565
Nik Stauskas,2021,SG,28,MIA,2,24,13.1,0.564,0.5,0.5,4.8,9.3,7.1,6,0,0,0,18.1,0.1,0,0.1,0.142,0,-1.3,-1.3,0,Michigan,Canada,2014,1,8,2014,SG,12.05,21.59,21.59,196.215,199.39,259.08,206.9,202.565
Nik Stauskas,2021,SG,28,BOS,6,15,6.2,0.509,1,0.333,0,0,0,9.4,0,0,12.7,23.1,0,0,0,-0.025,-2.4,-4.8,-7.3,0,Michigan,Canada,2014,1,8,2014,SG,12.05,21.59,21.59,196.215,199.39,259.08,206.9,202.565
Nikoloz Tskitishvili,2002,SF,19,DEN,81,1320,4.9,0.374,0.387,0.165,5.4,10.8,8,11.6,1.2,1.8,16.6,17,-2.3,1.3,-1,-0.035,-4.9,-0.7,-5.5,-1.2,None,Georgia,2002,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nikoloz Tskitishvili,2003,PF,20,DEN,39,307,7.1,0.393,0.09,0.238,8.7,14.6,11.6,5.2,1,1.8,11.2,21.7,-0.3,0.3,-0.1,-0.012,-5.2,-1.4,-6.6,-0.4,None,Georgia,2002,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nikoloz Tskitishvili,2004,PF,21,TOT,35,220,2.7,0.324,0.23,0.095,6.3,15.1,10.6,6.9,1.9,3.7,19.8,19.4,-0.8,0.3,-0.5,-0.109,-8.2,0.2,-8,-0.3,None,Georgia,2002,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nikoloz Tskitishvili,2004,PF,21,DEN,23,158,2.5,0.314,0.137,0.137,8.1,13.1,10.6,3.8,2.6,3.8,20.6,19.2,-0.6,0.3,-0.4,-0.109,-8.4,0.4,-8.1,-0.2,None,Georgia,2002,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nikoloz Tskitishvili,2004,PF,21,GSW,12,62,3.1,0.348,0.435,0,1.7,20.2,10.5,14.9,0,3.4,17.9,20,-0.2,0.1,-0.1,-0.108,-7.6,-0.2,-7.8,-0.1,None,Georgia,2002,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nikoloz Tskitishvili,2005,SF-PF,22,TOT,17,99,8.3,0.417,0.081,0.378,10.3,14.4,12.4,4.2,0.5,1.4,12.2,22.4,-0.1,0.1,0,-0.023,-4.8,-2.7,-7.5,-0.1,None,Georgia,2002,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nikoloz Tskitishvili,2005,PF,22,MIN,5,13,-6.7,0.307,0,0.5,0,18,9.2,0,0,0,29.1,25.1,-0.1,0,-0.1,-0.331,-13.1,-5.5,-18.6,-0.1,None,Georgia,2002,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nikoloz Tskitishvili,2005,SF,22,PHO,12,86,10.6,0.431,0.091,0.364,11.9,13.9,12.9,4.8,0.6,1.6,9.5,22,0,0.1,0,0.024,-3.5,-2.3,-5.8,-0.1,None,Georgia,2002,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Vonleh,2014,PF,19,CHO,25,259,13.2,0.475,0.171,0.342,11.6,25.3,18.3,2.5,0.8,2.7,11.2,17.3,0.1,0.4,0.5,0.085,-2.1,-0.9,-3.1,-0.1,Indiana,USA,2014,1,9,2014,PF,7.3,24.765,29.845,203.2,207.01,274.32,247.1,224.155
Noah Vonleh,2015,PF,20,POR,78,1174,8.6,0.471,0.165,0.183,8.4,19.8,14.1,3.7,1.2,1.7,14.3,13,0,1.1,1.2,0.047,-3.9,-0.3,-4.2,-0.6,Indiana,USA,2014,1,9,2014,PF,7.3,24.765,29.845,203.2,207.01,274.32,247.1,224.155
Noah Vonleh,2016,PF,21,POR,74,1265,10.8,0.525,0.074,0.348,11.4,22.5,17,3.4,1.2,1.7,17.1,13.1,0.6,1.2,1.8,0.069,-3,-0.9,-3.9,-0.6,Indiana,USA,2014,1,9,2014,PF,7.3,24.765,29.845,203.2,207.01,274.32,247.1,224.155
Noah Vonleh,2017,PF,22,TOT,54,875,12.8,0.509,0.282,0.248,8.5,30.2,19.2,5.7,1.1,1.6,10.7,14.5,0.5,1.2,1.6,0.09,-1.1,-0.2,-1.3,0.2,Indiana,USA,2014,1,9,2014,PF,7.3,24.765,29.845,203.2,207.01,274.32,247.1,224.155
Noah Vonleh,2017,PF,22,POR,33,476,12,0.543,0.063,0.323,8.1,30,19.1,3.8,0.6,1.9,12,11.5,0.4,0.7,1.2,0.117,-1.5,0.6,-0.9,0.1,Indiana,USA,2014,1,9,2014,PF,7.3,24.765,29.845,203.2,207.01,274.32,247.1,224.155
Noah Vonleh,2017,PF,22,CHI,21,399,13.9,0.484,0.435,0.196,9.1,30.4,19.3,8,1.6,1.3,9.6,18.1,0,0.4,0.5,0.059,-0.6,-1.2,-1.7,0,Indiana,USA,2014,1,9,2014,PF,7.3,24.765,29.845,203.2,207.01,274.32,247.1,224.155
Noah Vonleh,2018,PF,23,NYK,68,1722,13.9,0.561,0.311,0.355,6.7,25.8,16,11.1,1.3,2.5,14.7,14.8,1.5,1.7,3.2,0.09,-1.2,0.5,-0.7,0.6,Indiana,USA,2014,1,9,2014,PF,7.3,24.765,29.845,203.2,207.01,274.32,247.1,224.155
Noah Vonleh,2019,C,24,TOT,36,377,15.5,0.622,0.163,0.348,10.1,25.3,17.4,10.7,1.4,1.3,16.5,13.9,0.6,0.4,1,0.127,-1.2,0.3,-1,0.1,Indiana,USA,2014,1,9,2014,PF,7.3,24.765,29.845,203.2,207.01,274.32,247.1,224.155
Noah Vonleh,2019,C,24,MIN,29,347,15.3,0.605,0.163,0.326,10,25.9,17.6,10.8,1.5,1.4,16.2,13.9,0.5,0.4,0.9,0.124,-1.5,0.4,-1,0.1,Indiana,USA,2014,1,9,2014,PF,7.3,24.765,29.845,203.2,207.01,274.32,247.1,224.155
Noah Vonleh,2019,C,24,DEN,7,30,17.6,0.838,0.167,0.667,11.2,18.6,14.9,9.5,0,0,20.5,14.1,0.1,0,0.1,0.166,1.3,-1.9,-0.6,0,Indiana,USA,2014,1,9,2014,PF,7.3,24.765,29.845,203.2,207.01,274.32,247.1,224.155
Noah Vonleh,2020,C,25,BRK,4,11,-19,0,0.667,0,0,9.6,5,10.2,0,0,40,19.8,-0.1,0,-0.1,-0.488,-20.9,-5.8,-26.7,-0.1,Indiana,USA,2014,1,9,2014,PF,7.3,24.765,29.845,203.2,207.01,274.32,247.1,224.155
Noah Vonleh,2022,C,27,BOS,23,171,6,0.502,0.167,0.083,11.7,19,15.4,5.2,0.6,4,30.7,9.2,0,0.2,0.2,0.055,-7,0.5,-6.4,-0.2,Indiana,USA,2014,1,9,2014,PF,7.3,24.765,29.845,203.2,207.01,274.32,247.1,224.155
Nolan Smith,2011,PG,23,POR,44,541,7.8,0.434,0.25,0.156,3.6,8.6,6,18.2,1.8,0.4,17.9,19.8,-0.6,0.3,-0.3,-0.029,-4.2,-1.3,-5.5,-0.5,Duke,USA,2011,1,21,2011,PG,5.6,21.59,23.495,186.69,191.77,251.46,187.6,196.85
Nolan Smith,2012,PG,24,POR,40,288,7.1,0.435,0.246,0.246,2.8,8.2,5.5,19.9,1.3,0.3,18.7,24.7,-0.6,0.1,-0.5,-0.082,-4.7,-2.3,-6.9,-0.4,Duke,USA,2011,1,21,2011,PG,5.6,21.59,23.495,186.69,191.77,251.46,187.6,196.85
Norman Powell,2015,SG,22,TOR,49,725,13.3,0.541,0.389,0.231,2.6,14.8,8.8,10.4,2.1,1.1,11.3,17.8,0.7,0.9,1.6,0.105,-0.5,0.3,-0.3,0.3,UCLA,USA,2015,2,46,2015,SG,6.4,23.495,22.86,190.5,193.675,260.35,215.4,210.185
Norman Powell,2016,SG,23,TOR,76,1368,14,0.552,0.342,0.314,2.2,11.8,7,9.3,1.9,0.9,10.8,21.1,1.4,1.4,2.8,0.097,-0.6,0.1,-0.5,0.5,UCLA,USA,2015,2,46,2015,SG,6.4,23.495,22.86,190.5,193.675,260.35,215.4,210.185
Norman Powell,2017,SG,24,TOR,70,1062,8.5,0.492,0.497,0.104,1.5,10.9,6.3,11.8,1.7,1.2,14.4,18.9,-0.6,1.2,0.6,0.027,-3.2,0.2,-2.9,-0.3,UCLA,USA,2015,2,46,2015,SG,6.4,23.495,22.86,190.5,193.675,260.35,215.4,210.185
Norman Powell,2018,SG,25,TOR,60,1126,13.3,0.596,0.425,0.188,1.6,11.5,6.7,11.6,1.7,1,13.1,19,1,1.4,2.4,0.102,-0.9,0.2,-0.7,0.4,UCLA,USA,2015,2,46,2015,SG,6.4,23.495,22.86,190.5,193.675,260.35,215.4,210.185
Norman Powell,2019,SG,26,TOR,52,1479,16.8,0.624,0.457,0.256,1.9,11.4,6.8,9.7,1.9,1.4,10.4,21.5,2.3,2.3,4.6,0.15,1.2,0.8,2,1.5,UCLA,USA,2015,2,46,2015,SG,6.4,23.495,22.86,190.5,193.675,260.35,215.4,210.185
Norman Powell,2020,SG-SF,27,TOT,69,2205,16.2,0.618,0.453,0.295,2,8.8,5.3,9.2,1.8,0.8,10.3,22.6,3.4,1.3,4.7,0.103,1.1,-0.7,0.4,1.3,UCLA,USA,2015,2,46,2015,SG,6.4,23.495,22.86,190.5,193.675,260.35,215.4,210.185
Norman Powell,2020,SG,27,TOR,42,1277,17.7,0.645,0.475,0.288,1.6,9.6,5.4,10,1.8,0.6,10.8,24.2,2.3,0.9,3.2,0.12,2.2,-0.7,1.5,1.1,UCLA,USA,2015,2,46,2015,SG,6.4,23.495,22.86,190.5,193.675,260.35,215.4,210.185
Norman Powell,2020,SF,27,POR,27,928,14.2,0.576,0.418,0.307,2.6,7.8,5.1,8.1,1.8,1,9.5,20.5,1.1,0.4,1.5,0.078,-0.5,-0.7,-1.2,0.2,UCLA,USA,2015,2,46,2015,SG,6.4,23.495,22.86,190.5,193.675,260.35,215.4,210.185
Norman Powell,2021,SF-SG,28,TOT,45,1458,16.3,0.603,0.418,0.385,1.5,9.7,5.4,10.8,1.4,1.4,8.9,23.1,2.4,0.4,2.8,0.093,1.2,-1.5,-0.3,0.6,UCLA,USA,2015,2,46,2015,SG,6.4,23.495,22.86,190.5,193.675,260.35,215.4,210.185
Norman Powell,2021,SF,28,POR,40,1333,15.3,0.593,0.423,0.365,1.4,9.8,5.4,10,1.5,1.3,9,22.5,1.8,0.3,2.1,0.076,0.6,-1.6,-1,0.3,UCLA,USA,2015,2,46,2015,SG,6.4,23.495,22.86,190.5,193.675,260.35,215.4,210.185
Norman Powell,2021,SG,28,LAC,5,125,27.1,0.682,0.381,0.556,2.6,9.1,5.9,19.5,0.8,2.7,8.2,30,0.6,0.1,0.7,0.272,7.8,-0.1,7.7,0.3,UCLA,USA,2015,2,46,2015,SG,6.4,23.495,22.86,190.5,193.675,260.35,215.4,210.185
Norman Powell,2022,SG,29,LAC,54,1392,17.1,0.611,0.422,0.379,1.6,11,6.3,11,1.5,1.1,10.8,25.9,1.8,1.2,3.1,0.106,1.1,-0.7,0.4,0.9,UCLA,USA,2015,2,46,2015,SG,6.4,23.495,22.86,190.5,193.675,260.35,215.4,210.185
Norris Cole,2011,PG,23,MIA,65,1260,7.9,0.452,0.169,0.189,2.1,6.4,4.3,17,1.8,0.1,17.7,21.8,-1.4,1.4,0,0,-4.9,-1.4,-6.3,-1.4,Cleveland State,USA,2011,1,28,2011,PG,4.7,21.59,24.13,183.515,187.325,242.57,174.4,188.595
Norris Cole,2012,PG,24,MIA,80,1590,7.9,0.483,0.231,0.188,1.5,8.2,5,15.2,1.9,0.4,18.4,17,-0.8,1.4,0.6,0.019,-4.3,-0.6,-4.9,-1.2,Cleveland State,USA,2011,1,28,2011,PG,4.7,21.59,24.13,183.515,187.325,242.57,174.4,188.595
Norris Cole,2013,PG,25,MIA,82,2014,8.8,0.497,0.348,0.136,1.1,8.6,5,17.9,2,0.2,19.3,15.6,-0.5,1.7,1.2,0.029,-2.8,-0.4,-3.1,-0.6,Cleveland State,USA,2011,1,28,2011,PG,4.7,21.59,24.13,183.515,187.325,242.57,174.4,188.595
Norris Cole,2014,PG,26,TOT,75,1831,10.9,0.483,0.315,0.145,0.9,9.3,5.1,22.2,1.6,0.7,14.3,17.5,0.4,1,1.4,0.036,-2.1,-0.7,-2.8,-0.4,Cleveland State,USA,2011,1,28,2011,PG,4.7,21.59,24.13,183.515,187.325,242.57,174.4,188.595
Norris Cole,2014,PG,26,MIA,47,1148,9.9,0.452,0.333,0.15,1.3,9.8,5.7,22.9,1.9,0.6,15.1,15.7,-0.1,0.8,0.6,0.027,-2.6,-0.4,-3,-0.3,Cleveland State,USA,2011,1,28,2011,PG,4.7,21.59,24.13,183.515,187.325,242.57,174.4,188.595
Norris Cole,2014,PG,26,NOP,28,683,12.6,0.52,0.294,0.139,0.2,8.3,4.2,21.2,1.2,0.8,13.3,20.6,0.5,0.3,0.7,0.052,-1.1,-1.2,-2.4,0,Cleveland State,USA,2011,1,28,2011,PG,4.7,21.59,24.13,183.515,187.325,242.57,174.4,188.595
Norris Cole,2015,PG,27,NOP,45,1198,10.8,0.465,0.211,0.134,0.9,13.5,7,22,1.5,0.3,12.8,21.7,-0.6,0.5,-0.1,-0.004,-2.9,-0.9,-3.8,-0.5,Cleveland State,USA,2011,1,28,2011,PG,4.7,21.59,24.13,183.515,187.325,242.57,174.4,188.595
Norris Cole,2016,PG,28,OKC,13,125,5.4,0.381,0.25,0.192,0,9.8,4.9,16.3,3.1,0,11,21.5,-0.2,0.2,-0.1,-0.033,-7.5,0.8,-6.7,-0.1,Cleveland State,USA,2011,1,28,2011,PG,4.7,21.59,24.13,183.515,187.325,242.57,174.4,188.595
O.J. Mayo,2008,SG,21,MEM,82,3120,14.2,0.539,0.295,0.219,2.2,10.1,6.1,15.5,1.6,0.3,13.8,24.5,1.5,1.8,3.4,0.052,0.2,-1.4,-1.3,0.6,Southern California,USA,2008,1,3,2008,SG-PG,6.3,NA,NA,191.135,193.675,252.73,200,198.12
O.J. Mayo,2009,SG,22,MEM,82,3113,14.6,0.551,0.3,0.221,2.3,9.4,5.8,12.2,1.6,0.4,11.9,20.7,4.3,1.4,5.6,0.087,0.8,-0.8,0,1.6,Southern California,USA,2008,1,3,2008,SG-PG,6.3,NA,NA,191.135,193.675,252.73,200,198.12
O.J. Mayo,2010,SG,23,MEM,71,1869,12.6,0.499,0.353,0.175,2.2,8.7,5.4,12.1,2,1.1,11,21.8,0.5,1.9,2.4,0.062,-0.4,-0.1,-0.6,0.7,Southern California,USA,2008,1,3,2008,SG-PG,6.3,NA,NA,191.135,193.675,252.73,200,198.12
O.J. Mayo,2011,SG,24,MEM,66,1771,14.7,0.513,0.374,0.234,1.9,12.1,6.9,16.1,2.1,1.1,13.3,23.9,1.3,2.2,3.5,0.094,0.5,0.4,0.8,1.3,Southern California,USA,2008,1,3,2008,SG-PG,6.3,NA,NA,191.135,193.675,252.73,200,198.12
O.J. Mayo,2012,SG,25,DAL,82,2913,13.9,0.556,0.34,0.227,1.4,9.6,5.6,19.4,1.6,0.6,15.7,20.9,2.3,1.8,4.2,0.069,0.1,-0.6,-0.5,1.1,Southern California,USA,2008,1,3,2008,SG-PG,6.3,NA,NA,191.135,193.675,252.73,200,198.12
O.J. Mayo,2013,SG,26,MIL,52,1346,11.2,0.516,0.413,0.16,2,8.8,5.3,14.6,1.1,0.8,13.9,23,0,0,0.1,0.002,-1,-2.4,-3.4,-0.5,Southern California,USA,2008,1,3,2008,SG-PG,6.3,NA,NA,191.135,193.675,252.73,200,198.12
O.J. Mayo,2014,SG,27,MIL,71,1697,13.5,0.529,0.395,0.198,2,10.5,6.3,19.4,1.7,0.9,14.4,23.6,0.9,1.9,2.8,0.079,-0.2,-0.4,-0.6,0.6,Southern California,USA,2008,1,3,2008,SG-PG,6.3,NA,NA,191.135,193.675,252.73,200,198.12
O.J. Mayo,2015,SG,28,MIL,41,1090,7.7,0.474,0.505,0.125,1.4,9.6,5.5,15.8,2.2,0.6,17.5,17,-0.7,0.6,-0.1,-0.005,-3.8,-0.2,-4,-0.6,Southern California,USA,2008,1,3,2008,SG-PG,6.3,NA,NA,191.135,193.675,252.73,200,198.12
OG Anunoby,2017,SF,20,TOR,74,1481,10,0.587,0.569,0.179,3.4,10.4,7,5,1.7,0.8,10.8,12.4,1.4,1.6,3,0.098,-1.2,0.6,-0.6,0.5,Indiana,United Kingdom,2017,1,23,2017,SF,6.8,23.495,24.13,198.755,202.565,273.05,232.4,219.075
OG Anunoby,2018,SF,21,TOR,67,1352,9.8,0.544,0.5,0.153,4.8,10.8,7.9,4.7,1.6,1.3,11.3,15.5,0.3,1.7,2,0.07,-2.4,0.1,-2.4,-0.1,Indiana,United Kingdom,2017,1,23,2017,SF,6.8,23.495,24.13,198.755,202.565,273.05,232.4,219.075
OG Anunoby,2019,SF,22,TOR,69,2066,13.2,0.6,0.403,0.18,4.2,14.2,9.3,7.5,2.2,2.1,11.5,14.3,2.1,3.7,5.7,0.134,-0.8,2,1.2,1.7,Indiana,United Kingdom,2017,1,23,2017,SF,6.8,23.495,24.13,198.755,202.565,273.05,232.4,219.075
OG Anunoby,2020,SF,23,TOR,43,1433,15.4,0.605,0.503,0.197,4,14.6,9.1,10.1,2.2,2.2,11.7,19.3,1.5,1.6,3.1,0.104,0.8,0.4,1.2,1.2,Indiana,United Kingdom,2017,1,23,2017,SF,6.8,23.495,24.13,198.755,202.565,273.05,232.4,219.075
OG Anunoby,2021,SF,24,TOR,48,1728,14.8,0.549,0.455,0.169,4.4,12.6,8.3,11,2.1,1.4,9.7,20.5,1.8,1.9,3.7,0.104,0.4,0.1,0.5,1.1,Indiana,United Kingdom,2017,1,23,2017,SF,6.8,23.495,24.13,198.755,202.565,273.05,232.4,219.075
OG Anunoby,2022,SF,25,TOR,52,1862,13.5,0.558,0.394,0.219,4.4,13.1,8.4,8.1,2.7,2,12.9,19.9,0.5,2.2,2.7,0.07,-1.3,0.5,-0.8,0.6,Indiana,United Kingdom,2017,1,23,2017,SF,6.8,23.495,24.13,198.755,202.565,273.05,232.4,219.075
Obi Toppin,2020,PF,22,NYK,62,683,12.7,0.574,0.407,0.124,4.2,17.6,11,6.4,1.2,2.1,9.4,15.9,0.5,1,1.5,0.109,-1.4,0.7,-0.7,0.2,Dayton,USA,2020,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Obi Toppin,2021,PF,23,NYK,72,1230,18.3,0.614,0.357,0.262,5.9,17.7,11.7,10.9,1,2.6,9.6,20.8,2.5,1.5,3.9,0.153,1.7,0.3,2,1.2,Dayton,USA,2020,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Obi Toppin,2022,PF,24,NYK,52,758,11.4,0.526,0.595,0.123,3.5,18,10.8,7.9,1,1.1,8.6,18.6,0.3,0.8,1.1,0.069,-0.8,-0.5,-1.3,0.1,Dayton,USA,2020,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Obinna Ekezie,2000,PF,25,TOT,33,281,12.4,0.484,0,0.654,12.7,19.9,16.2,5.3,0.9,1.3,11.8,18.8,0.3,0.1,0.4,0.072,-2.5,-1.7,-4.2,-0.2,Maryland,Nigeria,1999,2,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Obinna Ekezie,2000,PF,25,WAS,29,273,13.3,0.503,0,0.688,13,19.7,16.3,5.5,0.9,1.3,12.2,18.7,0.4,0.1,0.5,0.088,-1.9,-1.6,-3.5,-0.1,Maryland,Nigeria,1999,2,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Obinna Ekezie,2000,PF,25,DAL,4,8,-20,0,0,0,0,27.2,14,0,0,0,0,22.7,-0.1,0,-0.1,-0.49,-20.7,-6.9,-27.6,0,Maryland,Nigeria,1999,2,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Obinna Ekezie,2001,PF,26,LAC,29,152,11,0.477,0,1.026,9,16.2,12.7,3,0.7,2.7,15,19.8,0,0.1,0.2,0.048,-3.9,-1.2,-5.1,-0.1,Maryland,Nigeria,1999,2,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Obinna Ekezie,2004,C,29,ATL,42,732,10.4,0.516,0.005,0.511,10.4,18.4,14.2,2.4,1.6,1.3,16.8,16.4,0.3,0.4,0.7,0.043,-4.5,-1.8,-6.3,-0.8,Maryland,Nigeria,1999,2,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Olden Polynice,2000,C,36,UTA,81,1619,9.9,0.484,0.002,0.157,12.3,16.6,14.5,3.1,0.9,3.9,15,14.8,0.2,1.8,2,0.058,-3.1,-0.7,-3.9,-0.8,Virginia,USA,1987,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Olden Polynice,2003,C,39,LAC,2,12,-9.2,NA,NA,NA,9.4,9.6,9.5,11.7,4.4,0,100,14.8,-0.1,0,-0.1,-0.394,-17.7,1.7,-16,0,Virginia,USA,1987,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oleksiy Pecherov,2007,C,22,WAS,35,320,9.6,0.451,0.48,0.248,7.5,16.9,12.1,3.6,1,1.3,10.9,22.4,-0.2,0.2,0,-0.002,-2.7,-3.4,-6.1,-0.3,None,Ukraine,2006,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oleksiy Pecherov,2008,C,23,WAS,32,277,14.5,0.51,0.426,0.287,14.4,17.9,16.1,1.2,1.1,0.9,8.1,20.3,0.4,0.1,0.5,0.08,0,-4.2,-4.2,-0.2,None,Ukraine,2006,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oleksiy Pecherov,2009,C,24,MIN,44,447,12,0.487,0.277,0.17,7.9,23.4,15.5,4,1,2.4,13.7,22.8,-0.3,0.4,0.1,0.01,-2.7,-1.6,-4.2,-0.3,None,Ukraine,2006,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oliver Miller,2003,C,33,MIN,48,506,12.9,0.549,0.01,0.23,11,18,14.7,10.7,2,3.7,23.1,13.3,0.4,1,1.4,0.13,-3,2.8,-0.2,0.2,Arkansas,USA,1992,1,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Olumide Oyedeji,2000,C,19,SEA,30,221,10.6,0.532,0,0.324,12.5,22.2,17.4,1.3,1.7,3.3,20.6,10.9,0.1,0.3,0.4,0.09,-3.8,0,-3.8,-0.1,None,Nigeria,2000,2,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Olumide Oyedeji,2001,C,20,SEA,36,221,11.2,0.562,0,0.439,14.7,27.3,21.1,2.6,1,0.7,22.3,13.2,0.2,0.3,0.4,0.098,-3.3,-1.9,-5.2,-0.2,None,Nigeria,2000,2,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
